shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
13,-23.568063,-46.730181,73,
13,-23.568129,-46.730187,74,
13,-23.568236,-46.730142,75,
13,-23.568321,-46.730078,76,
13,-23.568451,-46.729909,77,
13,-23.568495,-46.729758,78,
13,-23.568499,-46.729618,79,
13,-23.568450,-46.729440,80,
13,-23.568363,-46.729342,81,
13,-23.568306,-46.729296,82,
13,-23.568189,-46.729254,83,
13,-23.568097,-46.729244,84,
13,-23.567997,-46.729239,85,
13,-23.567890,-46.729132,86,
13,-23.567829,-46.729011,87,
13,-23.56709,-46.7275,88,3940
13,-23.56589,-46.72534,89,4200
13,-23.564834,-46.723474,90,
13,-23.56418,-46.7221,91,4580
13,-23.563753,-46.721400,92,
13,-23.563821,-46.721311,93,
13,-23.563870,-46.721196,94,
13,-23.563896,-46.721065,95,
13,-23.563887,-46.720942,96,
13,-23.563851,-46.720833,97,
13,-23.563789,-46.720735,98,
13,-23.563705,-46.720664,99,
13,-23.563615,-46.720623,100,
13,-23.563501,-46.720596,101,
13,-23.563308,-46.720597,102,
13,-23.563128,-46.720726,103,
13,-23.563062,-46.720821,104,
13,-23.563015,-46.720935,105,
13,-23.562999,-46.721074,106,
13,-23.563023,-46.721219,107,
13,-23.563073,-46.721333,108,
13,-23.563144,-46.721428,109,
13,-23.56234,-46.72306,110,5060
13,-23.562067,-46.723724,111,
13,-23.561870,-46.724140,112,
13,-23.561255,-46.725318,113,
13,-23.561483,-46.725453,114,
13,-23.56198,-46.72452,115,5440
13,-23.562832,-46.722659,116,
13,-23.563372,-46.721545,117,
13,-23.563456,-46.721549,118,
13,-23.563527,-46.721539,119,
13,-23.563594,-46.721523,120,
13,-23.563753,-46.721400,121,
13,-23.563821,-46.721311,122,
13,-23.563870,-46.721196,123,
13,-23.563896,-46.721065,124,
13,-23.563887,-46.720942,125,
13,-23.563851,-46.720833,126,
13,-23.563789,-46.720735,127,
13,-23.563705,-46.720664,128,
13,-23.563615,-46.720623,129,
13,-23.563501,-46.720596,130,
13,-23.563308,-46.720597,131,
13,-23.56279,-46.71959,132,6065
13,-23.562485,-46.719076,133,
13,-23.562559,-46.718947,134,
13,-23.562595,-46.718873,135,
13,-23.562613,-46.718755,136,
13,-23.562615,-46.718647,137,
13,-23.562583,-46.718529,138,
13,-23.562537,-46.718447,139,
13,-23.562509,-46.718403,140,
13,-23.562231,-46.718266,141,
13,-23.562165,-46.718268,142,
13,-23.562105,-46.718290,143,
13,-23.562021,-46.718326,144,
13,-23.561937,-46.718379,145,
13,-23.561858,-46.718459,146,
13,-23.561805,-46.718570,147,
13,-23.561786,-46.718677,148,
13,-23.561786,-46.718806,149,
13,-23.561820,-46.718931,150,
13,-23.561874,-46.719091,151,
13,-23.561429,-46.719729,152,
13,-23.561225,-46.719738,153,
13,-23.561037,-46.719741,154,
13,-23.560877,-46.719786,155,
13,-23.560734,-46.719851,156,
13,-23.560634,-46.719973,157,
13,-23.560634,-46.719973,158,
13,-23.559600,-46.720040,159,
13,-23.557920,-46.719090,160,
13,-23.557807,-46.718716,161,
13,-23.557929,-46.718331,162,
13,-23.560139,-46.713779,163,
13,-23.5607,-46.7134,164,7465
13,-23.561179,-46.713130,165,
13,-23.561813,-46.713031,166,
13,-23.562720,-46.713013,167,
13,-23.562997,-46.713010,168,
13,-23.56426,-46.71304,169,7865
13,-23.564543,-46.713006,170,
13,-23.564536,-46.713128,171,
13,-23.564591,-46.713276,172,
13,-23.564646,-46.713376,173,
13,-23.564982,-46.713529,174,
13,-23.565105,-46.713510,175,
13,-23.565189,-46.713486,176,
13,-23.565271,-46.713418,177,
13,-23.565325,-46.713323,178,
13,-23.56541,-46.71313,179,8035
13,-23.565319,-46.712811,180,
13,-23.565296,-46.712724,181,
13,-23.565741,-46.711806,182,
13,-23.567225,-46.711726,183,
13,-23.568033,-46.711703,184,
13,-23.568816,-46.711668,185,
13,-23.570197,-46.711602,186,
13,-23.570354,-46.711607,187,
13,-23.57099,-46.70963,188,8910
13,-23.57153,-46.70804,189,9080
14,-23.57153,-46.70804,1,0
14,-23.571826,-46.708550,2,
14,-23.571589,-46.709319,3,
14,-23.567822,-46.707976,4,
14,-23.567834,-46.707800,5,
14,-23.567804,-46.707673,6,
14,-23.567758,-46.707604,7,
14,-23.567719,-46.707559,8,
14,-23.567656,-46.707521,9,
14,-23.567599,-46.707494,10,
14,-23.567527,-46.707483,11,
14,-23.567444,-46.707490,12,
14,-23.567388,-46.707516,13,
14,-23.567322,-46.707561,14,
14,-23.567281,-46.707604,15,
14,-23.567246,-46.707665,16,
14,-23.567203,-46.707766,17,
14,-23.567204,-46.707811,18,
14,-23.567207,-46.707917,19,
14,-23.567227,-46.707980,20,
14,-23.567251,-46.708050,21,
14,-23.566082,-46.710535,22,
14,-23.56602,-46.71048,23,1200
14,-23.565050,-46.712596,24,
14,-23.564853,-46.712690,25,
14,-23.564647,-46.712743,26,
14,-23.564588,-46.712842,27,
14,-23.564543,-46.713006,28,
14,-23.564536,-46.713128,29,
14,-23.564591,-46.713276,30,
14,-23.564646,-46.713376,31,
14,-23.564036,-46.714680,32,
14,-23.56328,-46.7162,33,1835
14,-23.562231,-46.718266,34,
14,-23.562165,-46.718268,35,
14,-23.562105,-46.718290,36,
14,-23.562021,-46.718326,37,
14,-23.561937,-46.718379,38,
14,-23.561858,-46.718459,39,
14,-23.561805,-46.718570,40,
14,-23.561786,-46.718677,41,
14,-23.561786,-46.718806,42,
14,-23.561820,-46.718931,43,
14,-23.561874,-46.719091,44,
14,-23.562099,-46.719216,45,
14,-23.562189,-46.719230,46,
14,-23.562324,-46.719205,47,
14,-23.563128,-46.720726,48,
14,-23.563062,-46.720821,49,
14,-23.563015,-46.720935,50,
14,-23.562999,-46.721074,51,
14,-23.563023,-46.721219,52,
14,-23.563073,-46.721333,53,
14,-23.563144,-46.721428,54,
14,-23.56234,-46.72306,55,2685
14,-23.562067,-46.723724,56,
14,-23.561870,-46.724140,57,
14,-23.561255,-46.725318,58,
14,-23.561483,-46.725453,59,
14,-23.56198,-46.72452,60,3065
14,-23.562832,-46.722659,61,
14,-23.563372,-46.721545,62,
14,-23.563456,-46.721549,63,
14,-23.563527,-46.721539,64,
14,-23.5641,-46.72265,65,3545
14,-23.564645,-46.723561,66,
14,-23.56524,-46.72465,67,3785
14,-23.56666,-46.72727,68,4095
14,-23.566945,-46.727801,69,
14,-23.566690,-46.727960,70,
14,-23.566020,-46.727410,71,
14,-23.564970,-46.727130,72,
14,-23.563070,-46.727720,73,
14,-23.561720,-46.728330,74,
14,-23.560279,-46.731296,75,
14,-23.560214,-46.731322,76,
14,-23.560140,-46.731386,77,
14,-23.560084,-46.731477,78,
14,-23.560042,-46.731596,79,
14,-23.560010,-46.731739,80,
14,-23.559990,-46.731877,81,
14,-23.559978,-46.731969,82,
14,-23.560242,-46.732208,83,
14,-23.560450,-46.732148,84,
14,-23.560603,-46.731863,85,
14,-23.560574,-46.731345,86,
14,-23.56084,-46.73074,87,5495
14,-23.561398,-46.730029,88,
14,-23.561579,-46.729846,89,
14,-23.562056,-46.729414,90,
14,-23.562320,-46.729203,91,
14,-23.562543,-46.729115,92,
14,-23.562781,-46.729120,93,
14,-23.563043,-46.729110,94,
14,-23.563430,-46.729120,95,
14,-23.563671,-46.729092,96,
14,-23.564006,-46.728970,97,
14,-23.564362,-46.728907,98,
14,-23.564652,-46.728943,99,
14,-23.564996,-46.729186,100,
14,-23.565174,-46.729488,101,
14,-23.565382,-46.729986,102,
14,-23.565503,-46.730090,103,
14,-23.565879,-46.730229,104,
14,-23.56614,-46.73032,105,6210
14,-23.566482,-46.730310,106,
14,-23.566812,-46.730333,107,
14,-23.567414,-46.730397,108,
14,-23.567637,-46.730278,109,
14,-23.567922,-46.730135,110,
14,-23.567982,-46.730168,111,
14,-23.568063,-46.730181,112,
14,-23.568129,-46.730187,113,
14,-23.568236,-46.730142,114,
14,-23.568321,-46.730078,115,
14,-23.568451,-46.729909,116,
14,-23.568495,-46.729758,117,
14,-23.568499,-46.729618,118,
14,-23.568450,-46.729440,119,
14,-23.568363,-46.729342,120,
14,-23.568306,-46.729296,121,
14,-23.568189,-46.729254,122,
14,-23.568097,-46.729244,123,
14,-23.567997,-46.729239,124,
14,-23.567890,-46.729132,125,
14,-23.567829,-46.729011,126,
14,-23.56709,-46.7275,127,6800
14,-23.56589,-46.72534,128,7060
14,-23.564834,-46.723474,129,
14,-23.56418,-46.7221,130,7440
14,-23.563753,-46.721400,131,
14,-23.563821,-46.721311,132,
14,-23.563870,-46.721196,133,
14,-23.563896,-46.721065,134,
14,-23.563887,-46.720942,135,
14,-23.563851,-46.720833,136,
14,-23.563789,-46.720735,137,
14,-23.563705,-46.720664,138,
14,-23.563615,-46.720623,139,
14,-23.563501,-46.720596,140,
14,-23.563308,-46.720597,141,
14,-23.56279,-46.71959,142,7760
14,-23.562485,-46.719076,143,
14,-23.562559,-46.718947,144,
14,-23.562595,-46.718873,145,
14,-23.562613,-46.718755,146,
14,-23.562615,-46.718647,147,
14,-23.562583,-46.718529,148,
14,-23.562537,-46.718447,149,
14,-23.562509,-46.718403,150,
14,-23.562231,-46.718266,151,
14,-23.562165,-46.718268,152,
14,-23.562105,-46.718290,153,
14,-23.562021,-46.718326,154,
14,-23.561937,-46.718379,155,
14,-23.561858,-46.718459,156,
14,-23.561805,-46.718570,157,
14,-23.561786,-46.718677,158,
14,-23.561786,-46.718806,159,
14,-23.561820,-46.718931,160,
14,-23.561874,-46.719091,161,
14,-23.561429,-46.719729,162,
14,-23.561225,-46.719738,163,
14,-23.561037,-46.719741,164,
14,-23.560877,-46.719786,165,
14,-23.560734,-46.719851,166,
14,-23.560634,-46.719973,167,
14,-23.560634,-46.719973,168,
14,-23.559600,-46.720040,169,
14,-23.557920,-46.719090,170,
14,-23.557807,-46.718716,171,
14,-23.557929,-46.718331,172,
14,-23.557678,-46.718230,173,
14,-23.55681,-46.72028,174,8860
14,-23.555713,-46.722679,175,
14,-23.555907,-46.722781,176,
14,-23.55731,-46.71994,177,9180
14,-23.557593,-46.719207,178,
14,-23.557920,-46.719090,179,
14,-23.559600,-46.720040,180,
14,-23.560634,-46.719973,181,
14,-23.56051,-46.7203,182,9645
14,-23.560596,-46.720606,183,
14,-23.560720,-46.720812,184,
14,-23.560881,-46.720981,185,
14,-23.561151,-46.721131,186,
14,-23.561297,-46.721173,187,
14,-23.561472,-46.721215,188,
14,-23.561606,-46.721204,189,
14,-23.561744,-46.721183,190,
14,-23.562092,-46.720879,191,
14,-23.562149,-46.720359,192,
14,-23.561874,-46.719958,193,
14,-23.562099,-46.719216,194,
14,-23.562189,-46.719230,195,
14,-23.562324,-46.719205,196,
14,-23.562485,-46.719076,197,
14,-23.562559,-46.718947,198,
14,-23.562595,-46.718873,199,
14,-23.562613,-46.718755,200,
14,-23.562615,-46.718647,201,
14,-23.562583,-46.718529,202,
14,-23.562537,-46.718447,203,
14,-23.562509,-46.718403,204,
14,-23.5636,-46.71631,205,10425
14,-23.564266,-46.714857,206,
14,-23.564846,-46.713640,207,
14,-23.564982,-46.713529,208,
14,-23.565105,-46.713510,209,
14,-23.565189,-46.713486,210,
14,-23.565271,-46.713418,211,
14,-23.565325,-46.713323,212,
14,-23.56541,-46.71313,213,10815
14,-23.565319,-46.712811,214,
14,-23.565296,-46.712724,215,
14,-23.565741,-46.711806,216,
14,-23.567225,-46.711726,217,
14,-23.568033,-46.711703,218,
14,-23.568816,-46.711668,219,
14,-23.570197,-46.711602,220,
14,-23.570354,-46.711607,221,
14,-23.57099,-46.70963,222,11690
14,-23.57153,-46.70804,223,11860
15,-23.55262,-46.73184,1,0
15,-23.552291,-46.731597,2,
15,-23.551843,-46.731351,3,
15,-23.551748,-46.731282,4,
15,-23.551708,-46.731227,5,
15,-23.551686,-46.731183,6,
15,-23.551674,-46.731133,7,
15,-23.551682,-46.731012,8,
15,-23.552007,-46.730336,9,
15,-23.552267,-46.729803,10,
15,-23.55273,-46.72888,11,395
15,-23.554252,-46.725769,12,
15,-23.554335,-46.725619,13,
15,-23.554424,-46.725415,14,
15,-23.554647,-46.724856,15,
15,-23.555080,-46.724206,16,
15,-23.55525,-46.724,17,965
15,-23.555907,-46.722781,18,
15,-23.555713,-46.722679,19,
15,-23.55461,-46.72444,20,1325
15,-23.55197,-46.72997,21,1965
15,-23.551813,-46.730227,22,
15,-23.551406,-46.731064,23,
15,-23.551097,-46.731687,24,
15,-23.551112,-46.731730,25,
15,-23.551133,-46.731764,26,
15,-23.551160,-46.731787,27,
15,-23.551193,-46.731801,28,
15,-23.551232,-46.731804,29,
15,-23.551277,-46.731798,30,
15,-23.551503,-46.731398,31,
15,-23.551542,-46.731345,32,
15,-23.551584,-46.731324,33,
15,-23.551625,-46.731323,34,
15,-23.551671,-46.731318,35,
15,-23.551726,-46.731315,36,
15,-23.551843,-46.731351,37,
15,-23.55262,-46.73184,38,2375
15,-23.55613,-46.73386,39,2815
15,-23.556677,-46.734116,40,
15,-23.556809,-46.734374,41,
15,-23.556852,-46.734451,42,
15,-23.556901,-46.734537,43,
15,-23.556990,-46.734651,44,
15,-23.557101,-46.734706,45,
15,-23.557185,-46.734703,46,
15,-23.557252,-46.734686,47,
15,-23.55889,-46.73768,48,3325
15,-23.559181,-46.738072,49,
15,-23.559184,-46.738177,50,
15,-23.559191,-46.738275,51,
15,-23.559196,-46.738363,52,
15,-23.559223,-46.738473,53,
15,-23.559282,-46.738539,54,
15,-23.559355,-46.738605,55,
15,-23.559391,-46.738621,56,
15,-23.559615,-46.738530,57,
15,-23.559654,-46.738416,58,
15,-23.559653,-46.738331,59,
15,-23.559633,-46.738278,60,
15,-23.559568,-46.738168,61,
15,-23.559537,-46.738076,62,
15,-23.559408,-46.738017,63,
15,-23.559336,-46.738043,64,
15,-23.559271,-46.738001,65,
15,-23.559159,-46.737853,66,
15,-23.559075,-46.737791,67,
15,-23.557933,-46.735812,68,
15,-23.557306,-46.734657,69,
15,-23.557357,-46.734604,70,
15,-23.557392,-46.734523,71,
15,-23.557384,-46.734381,72,
15,-23.557276,-46.734162,73,
15,-23.557238,-46.734097,74,
15,-23.55792,-46.73277,75,4155
15,-23.55936,-46.72986,76,4495
15,-23.56066,-46.72719,77,4805
15,-23.56198,-46.72452,78,5115
15,-23.562832,-46.722659,79,
15,-23.563372,-46.721545,80,
15,-23.563456,-46.721549,81,
15,-23.563527,-46.721539,82,
15,-23.5641,-46.72265,83,5595
15,-23.564645,-46.723561,84,
15,-23.564834,-46.723474,85,
15,-23.56418,-46.7221,86,5875
15,-23.563753,-46.721400,87,
15,-23.563821,-46.721311,88,
15,-23.563870,-46.721196,89,
15,-23.563896,-46.721065,90,
15,-23.563887,-46.720942,91,
15,-23.563851,-46.720833,92,
15,-23.563789,-46.720735,93,
15,-23.563705,-46.720664,94,
15,-23.563615,-46.720623,95,
15,-23.563501,-46.720596,96,
15,-23.563308,-46.720597,97,
15,-23.563128,-46.720726,98,
15,-23.563062,-46.720821,99,
15,-23.563015,-46.720935,100,
15,-23.562999,-46.721074,101,
15,-23.563023,-46.721219,102,
15,-23.563073,-46.721333,103,
15,-23.563144,-46.721428,104,
15,-23.56234,-46.72306,105,6355
15,-23.562067,-46.723724,106,
15,-23.562077,-46.723664,107,
15,-23.561770,-46.723810,108,
15,-23.560180,-46.722830,109,
15,-23.557055,-46.721068,110,
15,-23.556931,-46.720762,111,
15,-23.557807,-46.718716,112,
15,-23.55731,-46.71994,113,7185
15,-23.557593,-46.719207,114,
15,-23.557929,-46.718331,115,
15,-23.560139,-46.713779,116,
15,-23.5607,-46.7134,117,7960
15,-23.561179,-46.713130,118,
15,-23.561813,-46.713031,119,
15,-23.562720,-46.713013,120,
15,-23.562997,-46.713010,121,
15,-23.563670,-46.713012,122,
15,-23.5637,-46.71273,123,8340
15,-23.561907,-46.712771,124,
15,-23.561813,-46.713031,125,
15,-23.562720,-46.713013,126,
15,-23.562997,-46.713010,127,
15,-23.56426,-46.71304,128,8830
15,-23.564543,-46.713006,129,
15,-23.564536,-46.713128,130,
15,-23.564591,-46.713276,131,
15,-23.564646,-46.713376,132,
15,-23.564982,-46.713529,133,
15,-23.565105,-46.713510,134,
15,-23.565189,-46.713486,135,
15,-23.565271,-46.713418,136,
15,-23.565325,-46.713323,137,
15,-23.56541,-46.71313,138,9000
15,-23.565319,-46.712811,139,
15,-23.565296,-46.712724,140,
15,-23.565741,-46.711806,141,
15,-23.567225,-46.711726,142,
15,-23.568033,-46.711703,143,
15,-23.568816,-46.711668,144,
15,-23.570197,-46.711602,145,
15,-23.570354,-46.711607,146,
15,-23.57099,-46.70963,147,9875
15,-23.57153,-46.70804,148,10045
16,-23.57153,-46.70804,1,0
16,-23.571826,-46.708550,2,
16,-23.571589,-46.709319,3,
16,-23.567822,-46.707976,4,
16,-23.567834,-46.707800,5,
16,-23.567804,-46.707673,6,
16,-23.567758,-46.707604,7,
16,-23.567719,-46.707559,8,
16,-23.567656,-46.707521,9,
16,-23.567599,-46.707494,10,
16,-23.567527,-46.707483,11,
16,-23.567444,-46.707490,12,
16,-23.567388,-46.707516,13,
16,-23.567322,-46.707561,14,
16,-23.567281,-46.707604,15,
16,-23.567246,-46.707665,16,
16,-23.567203,-46.707766,17,
16,-23.567204,-46.707811,18,
16,-23.567207,-46.707917,19,
16,-23.567227,-46.707980,20,
16,-23.567251,-46.708050,21,
16,-23.566082,-46.710535,22,
16,-23.56602,-46.71048,23,1200
16,-23.565050,-46.712596,24,
16,-23.564853,-46.712690,25,
16,-23.564647,-46.712743,26,
16,-23.564588,-46.712842,27,
16,-23.564543,-46.713006,28,
16,-23.564536,-46.713128,29,
16,-23.564591,-46.713276,30,
16,-23.564646,-46.713376,31,
16,-23.564036,-46.714680,32,
16,-23.56328,-46.7162,33,1835
16,-23.562231,-46.718266,34,
16,-23.562165,-46.718268,35,
16,-23.562105,-46.718290,36,
16,-23.562021,-46.718326,37,
16,-23.561937,-46.718379,38,
16,-23.561858,-46.718459,39,
16,-23.561805,-46.718570,40,
16,-23.561786,-46.718677,41,
16,-23.561786,-46.718806,42,
16,-23.561820,-46.718931,43,
16,-23.561874,-46.719091,44,
16,-23.562099,-46.719216,45,
16,-23.562189,-46.719230,46,
16,-23.562324,-46.719205,47,
16,-23.563128,-46.720726,48,
16,-23.563062,-46.720821,49,
16,-23.563015,-46.720935,50,
16,-23.562999,-46.721074,51,
16,-23.563023,-46.721219,52,
16,-23.563073,-46.721333,53,
16,-23.563144,-46.721428,54,
16,-23.56234,-46.72306,55,2685
16,-23.562067,-46.723724,56,
16,-23.561870,-46.724140,57,
16,-23.561255,-46.725318,58,
16,-23.561483,-46.725453,59,
16,-23.56198,-46.72452,60,3065
16,-23.562832,-46.722659,61,
16,-23.563372,-46.721545,62,
16,-23.563456,-46.721549,63,
16,-23.563527,-46.721539,64,
16,-23.5641,-46.72265,65,3545
16,-23.564645,-46.723561,66,
16,-23.56524,-46.72465,67,3785
16,-23.56666,-46.72727,68,4095
16,-23.566945,-46.727801,69,
16,-23.566690,-46.727960,70,
16,-23.566020,-46.727410,71,
16,-23.564970,-46.727130,72,
16,-23.563070,-46.727720,73,
16,-23.561720,-46.728330,74,
16,-23.560279,-46.731296,75,
16,-23.560214,-46.731322,76,
16,-23.560140,-46.731386,77,
16,-23.560084,-46.731477,78,
16,-23.560042,-46.731596,79,
16,-23.560010,-46.731739,80,
16,-23.559990,-46.731877,81,
16,-23.559978,-46.731969,82,
16,-23.560242,-46.732208,83,
16,-23.560450,-46.732148,84,
16,-23.560603,-46.731863,85,
16,-23.560574,-46.731345,86,
16,-23.56084,-46.73074,87,5495
16,-23.561398,-46.730029,88,
16,-23.561579,-46.729846,89,
16,-23.562056,-46.729414,90,
16,-23.562320,-46.729203,91,
16,-23.562543,-46.729115,92,
16,-23.562781,-46.729120,93,
16,-23.563043,-46.729110,94,
16,-23.563430,-46.729120,95,
16,-23.563671,-46.729092,96,
16,-23.564006,-46.728970,97,
16,-23.564362,-46.728907,98,
16,-23.564652,-46.728943,99,
16,-23.564996,-46.729186,100,
16,-23.565174,-46.729488,101,
16,-23.565382,-46.729986,102,
16,-23.565503,-46.730090,103,
16,-23.565879,-46.730229,104,
16,-23.56614,-46.73032,105,6210
16,-23.566482,-46.730310,106,
16,-23.566812,-46.730333,107,
16,-23.567414,-46.730397,108,
16,-23.567637,-46.730278,109,
16,-23.567922,-46.730135,110,
16,-23.567982,-46.730168,111,
16,-23.568063,-46.730181,112,
16,-23.568129,-46.730187,113,
16,-23.568236,-46.730142,114,
16,-23.568321,-46.730078,115,
16,-23.568451,-46.729909,116,
16,-23.568495,-46.729758,117,
16,-23.568499,-46.729618,118,
16,-23.568450,-46.729440,119,
16,-23.568363,-46.729342,120,
16,-23.568306,-46.729296,121,
16,-23.568189,-46.729254,122,
16,-23.568097,-46.729244,123,
16,-23.567997,-46.729239,124,
16,-23.567890,-46.729132,125,
16,-23.567829,-46.729011,126,
16,-23.56709,-46.7275,127,6800
16,-23.56589,-46.72534,128,7060
16,-23.564834,-46.723474,129,
16,-23.56418,-46.7221,130,7440
16,-23.563753,-46.721400,131,
16,-23.563821,-46.721311,132,
16,-23.563870,-46.721196,133,
16,-23.563896,-46.721065,134,
16,-23.563887,-46.720942,135,
16,-23.563851,-46.720833,136,
16,-23.563789,-46.720735,137,
16,-23.563705,-46.720664,138,
16,-23.563615,-46.720623,139,
16,-23.563501,-46.720596,140,
16,-23.563308,-46.720597,141,
16,-23.56279,-46.71959,142,7760
16,-23.562485,-46.719076,143,
16,-23.562559,-46.718947,144,
16,-23.562595,-46.718873,145,
16,-23.562613,-46.718755,146,
16,-23.562615,-46.718647,147,
16,-23.562583,-46.718529,148,
16,-23.562537,-46.718447,149,
16,-23.562509,-46.718403,150,
16,-23.562231,-46.718266,151,
16,-23.562165,-46.718268,152,
16,-23.562105,-46.718290,153,
16,-23.562021,-46.718326,154,
16,-23.561937,-46.718379,155,
16,-23.561858,-46.718459,156,
16,-23.561805,-46.718570,157,
16,-23.561786,-46.718677,158,
16,-23.561786,-46.718806,159,
16,-23.561820,-46.718931,160,
16,-23.561874,-46.719091,161,
16,-23.561429,-46.719729,162,
16,-23.561225,-46.719738,163,
16,-23.561037,-46.719741,164,
16,-23.560877,-46.719786,165,
16,-23.560734,-46.719851,166,
16,-23.560634,-46.719973,167,
16,-23.560634,-46.719973,168,
16,-23.559600,-46.720040,169,
16,-23.557920,-46.719090,170,
16,-23.557807,-46.718716,171,
16,-23.557929,-46.718331,172,
16,-23.557678,-46.718230,173,
16,-23.55681,-46.72028,174,8860
16,-23.555713,-46.722679,175,
16,-23.555907,-46.722781,176,
16,-23.55731,-46.71994,177,9180
16,-23.557593,-46.719207,178,
16,-23.557920,-46.719090,179,
16,-23.559600,-46.720040,180,
16,-23.560634,-46.719973,181,
16,-23.56051,-46.7203,182,9645
16,-23.560596,-46.720606,183,
16,-23.560720,-46.720812,184,
16,-23.560881,-46.720981,185,
16,-23.561151,-46.721131,186,
16,-23.561297,-46.721173,187,
16,-23.561472,-46.721215,188,
16,-23.561606,-46.721204,189,
16,-23.561744,-46.721183,190,
16,-23.562092,-46.720879,191,
16,-23.562149,-46.720359,192,
16,-23.561874,-46.719958,193,
16,-23.562099,-46.719216,194,
16,-23.562189,-46.719230,195,
16,-23.562324,-46.719205,196,
16,-23.562485,-46.719076,197,
16,-23.562559,-46.718947,198,
16,-23.562595,-46.718873,199,
16,-23.562613,-46.718755,200,
16,-23.562615,-46.718647,201,
16,-23.562583,-46.718529,202,
16,-23.562537,-46.718447,203,
16,-23.562509,-46.718403,204,
16,-23.5636,-46.71631,205,10425
16,-23.564266,-46.714857,206,
16,-23.564846,-46.713640,207,
16,-23.564982,-46.713529,208,
16,-23.565105,-46.713510,209,
16,-23.565189,-46.713486,210,
16,-23.565271,-46.713418,211,
16,-23.565325,-46.713323,212,
16,-23.56541,-46.71313,213,10815
16,-23.565319,-46.712811,214,
16,-23.565296,-46.712724,215,
16,-23.565741,-46.711806,216,
16,-23.567225,-46.711726,217,
16,-23.568033,-46.711703,218,
16,-23.568816,-46.711668,219,
16,-23.570197,-46.711602,220,
16,-23.570354,-46.711607,221,
16,-23.57099,-46.70963,222,11690
16,-23.57153,-46.70804,223,11860
17,-23.55262,-46.73184,1,0
17,-23.552291,-46.731597,2,
17,-23.551843,-46.731351,3,
17,-23.551748,-46.731282,4,
17,-23.551708,-46.731227,5,
17,-23.551686,-46.731183,6,
17,-23.551674,-46.731133,7,
17,-23.551682,-46.731012,8,
17,-23.552007,-46.730336,9,
17,-23.552267,-46.729803,10,
17,-23.55273,-46.72888,11,395
17,-23.554252,-46.725769,12,
17,-23.554335,-46.725619,13,
17,-23.554424,-46.725415,14,
17,-23.554647,-46.724856,15,
17,-23.555080,-46.724206,16,
17,-23.55525,-46.724,17,965
17,-23.555907,-46.722781,18,
17,-23.555713,-46.722679,19,
17,-23.55461,-46.72444,20,1325
17,-23.55197,-46.72997,21,1965
17,-23.551813,-46.730227,22,
17,-23.551406,-46.731064,23,
17,-23.551097,-46.731687,24,
17,-23.551112,-46.731730,25,
17,-23.551133,-46.731764,26,
17,-23.551160,-46.731787,27,
17,-23.551193,-46.731801,28,
17,-23.551232,-46.731804,29,
17,-23.551277,-46.731798,30,
17,-23.551503,-46.731398,31,
17,-23.551542,-46.731345,32,
17,-23.551584,-46.731324,33,
17,-23.551625,-46.731323,34,
17,-23.551671,-46.731318,35,
17,-23.551726,-46.731315,36,
17,-23.551843,-46.731351,37,
17,-23.55262,-46.73184,38,2375
17,-23.55613,-46.73386,39,2815
17,-23.556677,-46.734116,40,
17,-23.556809,-46.734374,41,
17,-23.556852,-46.734451,42,
17,-23.556901,-46.734537,43,
17,-23.556990,-46.734651,44,
17,-23.557101,-46.734706,45,
17,-23.557185,-46.734703,46,
17,-23.557252,-46.734686,47,
17,-23.55889,-46.73768,48,3325
17,-23.559181,-46.738072,49,
17,-23.559184,-46.738177,50,
17,-23.559191,-46.738275,51,
17,-23.559196,-46.738363,52,
17,-23.559223,-46.738473,53,
17,-23.559282,-46.738539,54,
17,-23.559355,-46.738605,55,
17,-23.559391,-46.738621,56,
17,-23.559615,-46.738530,57,
17,-23.559654,-46.738416,58,
17,-23.559653,-46.738331,59,
17,-23.559633,-46.738278,60,
17,-23.559568,-46.738168,61,
17,-23.559537,-46.738076,62,
17,-23.559408,-46.738017,63,
17,-23.559336,-46.738043,64,
17,-23.559271,-46.738001,65,
17,-23.559159,-46.737853,66,
17,-23.559075,-46.737791,67,
17,-23.557933,-46.735812,68,
17,-23.557306,-46.734657,69,
17,-23.557357,-46.734604,70,
17,-23.557392,-46.734523,71,
17,-23.557384,-46.734381,72,
17,-23.557276,-46.734162,73,
17,-23.557238,-46.734097,74,
17,-23.55792,-46.73277,75,4155
17,-23.55936,-46.72986,76,4495
17,-23.56066,-46.72719,77,4805
17,-23.56198,-46.72452,78,5115
17,-23.562832,-46.722659,79,
17,-23.563372,-46.721545,80,
17,-23.563456,-46.721549,81,
17,-23.563527,-46.721539,82,
17,-23.5641,-46.72265,83,5595
17,-23.564645,-46.723561,84,
17,-23.564834,-46.723474,85,
17,-23.56418,-46.7221,86,5875
17,-23.563753,-46.721400,87,
17,-23.563821,-46.721311,88,
17,-23.563870,-46.721196,89,
17,-23.563896,-46.721065,90,
17,-23.563887,-46.720942,91,
17,-23.563851,-46.720833,92,
17,-23.563789,-46.720735,93,
17,-23.563705,-46.720664,94,
17,-23.563615,-46.720623,95,
17,-23.563501,-46.720596,96,
17,-23.563308,-46.720597,97,
17,-23.563128,-46.720726,98,
17,-23.563062,-46.720821,99,
17,-23.563015,-46.720935,100,
